# File: A54.india_core_changed.csv
# Title: Core Value Changed
# Units:EJ
# Column types: nccccccnn
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1990,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1995,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2007,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2011,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2012,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2013,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2014,0
17,Passenger,LDV_4W,Large Car and Truck,BEV,Electricity,electricity,2015,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2011,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2012,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2013,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2014,0
17,Passenger,LDV_4W,Large Car and Truck,FCEV,Hydrogen,hydrogen,2015,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2011,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2012,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2013,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2014,0
17,Passenger,LDV_4W,Large Car and Truck,Hybrid Liquids,Liquids,refined liquids,2015,0
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1971,0.01
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1972,0.01
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1973,0.01
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1974,0.01
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1975,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1976,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1977,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1978,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1979,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1980,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1981,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1982,0.02
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1983,0.03
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1984,0.05
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1985,0.05
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1986,0.05
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1987,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1988,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1989,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1990,0.0160466
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1991,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1992,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1993,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1994,0.08
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1995,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1996,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1997,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1998,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,1999,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2000,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2001,0.09
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2002,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2003,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2004,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2005,0.0332907
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2006,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2007,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2008,0.11
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2009,0.13
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2010,0.0556164
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2011,0.13
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2012,0.15
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2013,0.15
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2014,0.15
17,Passenger,LDV_4W,Large Car and Truck,Liquids,Liquids,refined liquids,2015,0.0746248
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1989,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1990,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1998,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,1999,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2000,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2001,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2002,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2003,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2004,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2005,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2006,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2007,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2008,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2009,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2010,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2011,0
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2012,0.01
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2013,0.01
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2014,0.01
17,Passenger,LDV_4W,Large Car and Truck,NG,Natural Gas,gas,2015,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1971,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1972,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1973,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1974,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1975,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1976,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1977,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1978,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1979,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1980,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1981,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1982,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1983,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1984,0
17,Passenger,Rail,All,Electric,Electricity,electricity,1985,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1986,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1987,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1988,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1989,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1990,0.00698279
17,Passenger,Rail,All,Electric,Electricity,electricity,1991,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1992,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1993,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1994,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1995,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1996,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1997,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1998,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,1999,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,2000,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,2001,0.01
17,Passenger,Rail,All,Electric,Electricity,electricity,2002,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2003,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2004,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2005,0.0169402
17,Passenger,Rail,All,Electric,Electricity,electricity,2006,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2007,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2008,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2009,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2010,0.0225808
17,Passenger,Rail,All,Electric,Electricity,electricity,2011,0.02
17,Passenger,Rail,All,Electric,Electricity,electricity,2012,0.03
17,Passenger,Rail,All,Electric,Electricity,electricity,2013,0.03
17,Passenger,Rail,All,Electric,Electricity,electricity,2014,0.03
17,Passenger,Rail,All,Electric,Electricity,electricity,2015,0.0283857
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1971,0.01
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1972,0.01
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1973,0.01
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1974,0.01
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1975,0.01
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1976,0.03
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1977,0.04
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1978,0.05
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1979,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1980,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1981,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1982,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1983,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1984,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1985,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1986,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1987,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1988,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1989,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1990,0.0195224
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1991,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1992,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1993,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1994,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1995,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1996,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1997,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1998,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,1999,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2000,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2001,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2002,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2003,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2004,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2005,0.0405018
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2006,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2007,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2008,0.07
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2009,0.08
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2010,0.0676635
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2011,0.08
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2012,0.1
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2013,0.1
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2014,0.1
17,Passenger,Rail,All,Liquids,Liquids,refined liquids,2015,0.0907891
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1971,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1972,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1973,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1974,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1975,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1976,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1977,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1978,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1979,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1980,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1981,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1982,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1983,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1984,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1985,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1986,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1987,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1988,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1989,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1990,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1991,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1992,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1993,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1994,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1995,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1996,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1997,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1998,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,1999,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,2000,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,2001,0
17,Passenger,Rail,All,Tech-Adv-Electric,Electricity,electricity,2002,0
